6.687972242528968714e+00,2.123956977141097369e+01,4.891000000000000000e+03
6.575583247815147914e+00,1.743577201702023416e+01,-8.800000000000000000e+01
3.460045754438066279e+00,1.189491542547003533e+01,9.900000000000000000e+01
7.584754479697531693e+00,1.774544629437746579e+01,-6.500000000000000000e+01
4.958955351936784162e+00,1.331974027220208434e+01,-2.000000000000000000e+01
5.400964103954827955e+00,1.434435841320076221e+01,-6.600000000000000000e+01
1.832560617780196921e+01,4.933221769056154216e+01,-1.440000000000000000e+02
7.456723252776483513e+00,1.936234663377130261e+01,-1.340000000000000000e+02
5.698117394711674777e+00,1.715958221227226232e+01,-4.300000000000000000e+01
6.954352748385593586e+00,3.282089505837229382e+01,-9.100000000000000000e+01
7.588375935636165970e+00,3.929378459521070965e+01,-5.600000000000000000e+01
6.932175318715766643e+00,3.480354736567198870e+01,-1.090000000000000000e+02
8.654570301773690133e+00,2.999098389257637010e+01,-9.500000000000000000e+01
8.184574322356173326e+00,2.329809417546225347e+01,-9.300000000000000000e+01
8.465926993200501016e+00,3.311898769539160980e+01,-1.650000000000000000e+02
5.245004024583909796e+00,1.333786996621276266e+01,-8.100000000000000000e+01
5.967652519682875578e+00,1.684249098512869125e+01,-2.600000000000000000e+01
5.698117394711674777e+00,1.715958221227226232e+01,-4.300000000000000000e+01
7.506047604426657749e+00,2.298673083699326369e+01,-3.400000000000000000e+01
8.021577215224168000e+00,4.280903191022487420e+01,-3.200000000000000000e+01
6.033986268474555992e+00,1.664828053951087128e+01,1.900000000000000000e+01
5.052415588565465576e+00,1.244441264091251576e+01,-3.200000000000000000e+01
5.921695058738108308e+00,1.651678794991110877e+01,2.200000000000000000e+01
6.575583247815147914e+00,1.743577201702023416e+01,-8.800000000000000000e+01
6.354363616004501836e+00,1.615556560734973601e+01,-4.200000000000000000e+01
7.732599088549612532e+00,2.696597534887080982e+01,-6.800000000000000000e+01
4.371244248423704626e+00,9.812129645386999499e+00,-4.400000000000000000e+01
4.245954664783962329e+00,1.042546961580717024e+01,-1.600000000000000000e+01
6.029550440045400528e+00,1.518858917500552330e+01,-5.300000000000000000e+01
5.653335230275567724e+00,1.274338050094236330e+01,-9.600000000000000000e+01
5.007301478891891477e+00,1.765943292980830748e+01,-1.600000000000000000e+01
9.273361348369196122e+00,2.110974719899922292e+01,-6.200000000000000000e+01
6.234515935494064465e+00,1.792156389472672373e+01,-9.700000000000000000e+01
6.974532194309315258e+00,2.057301414113450377e+01,-1.080000000000000000e+02
4.376939714763124378e+00,1.046704153630105161e+01,1.680000000000000000e+02
6.623424592340564132e+00,1.512375751011712843e+01,-6.800000000000000000e+01
4.656933968695206261e+00,1.057972152721107051e+01,-1.990000000000000000e+02
6.974532194309315258e+00,2.057301414113450377e+01,-1.080000000000000000e+02
7.206038092438783238e+00,1.659342772876872374e+01,-6.600000000000000000e+01
8.484070350292880036e+00,2.348457820172738764e+01,-8.000000000000000000e+01
5.766666666666666607e+00,3.114013705161266898e+01,1.300000000000000000e+02
5.151616896798381084e+00,1.416252483070381274e+01,-1.000000000000000000e+01
5.549953124958411976e+00,1.354652693890585091e+01,-1.900000000000000000e+01
6.777570004761218847e+00,1.423170747908335088e+01,-4.500000000000000000e+01
6.681307542126226018e+00,1.790292620385701738e+01,-5.100000000000000000e+01
6.760488286500764943e+00,1.629773488954537797e+01,-7.000000000000000000e+00
6.200324412641553096e+00,2.028501208182915505e+01,-9.700000000000000000e+01
7.824148747038707441e+00,3.412719852502608830e+01,-4.800000000000000000e+01
5.750211587055759743e+00,1.476217737018237308e+01,-2.200000000000000000e+01
5.445358899997621016e+00,1.455316073509253094e+01,-8.900000000000000000e+01
6.512828949182216220e+00,1.938960212236772307e+01,-5.900000000000000000e+01
5.717550453745712247e+00,1.879994425941365321e+01,-8.500000000000000000e+01
5.460588909020532178e+00,1.369723763954257478e+01,-3.200000000000000000e+01
6.160224485111101878e+00,1.645983051827678523e+01,-6.700000000000000000e+01
1.093719703500385521e+01,2.765815473494458487e+01,-7.100000000000000000e+01
8.419418231966131927e+00,2.463678355271340692e+01,-5.100000000000000000e+01
6.551862634082803005e+00,1.708880898714022223e+01,-9.800000000000000000e+01
7.206038092438783238e+00,1.659342772876872374e+01,-6.600000000000000000e+01
5.549953124958411976e+00,1.354652693890585091e+01,-1.900000000000000000e+01
5.400964103954827955e+00,1.434435841320076221e+01,-6.600000000000000000e+01
7.555455586192130646e+00,3.277625513179908268e+01,-5.400000000000000000e+01
7.611471842768164464e+00,2.547174513400315732e+01,-1.140000000000000000e+02
5.086864162118589938e+00,1.302188734634395217e+01,-6.900000000000000000e+01
5.351568853472080889e+00,1.380544149076986216e+01,-3.900000000000000000e+01
6.288113021063434616e+00,1.401258329688592497e+01,-6.100000000000000000e+01
6.425400635217037859e+00,1.926673145749391125e+01,-1.050000000000000000e+02
6.106839645628707736e+00,1.455523264191265120e+01,-4.100000000000000000e+01
9.048654936573937491e+00,2.393385100314844749e+01,-3.400000000000000000e+01
5.717550453745712247e+00,1.879994425941365321e+01,-8.500000000000000000e+01
7.869426320021770671e+00,1.939563566591451860e+01,-4.400000000000000000e+01
7.937333006222369036e+00,1.984602843369471969e+01,-6.600000000000000000e+01
6.319017734930003627e+00,1.871676004714337438e+01,-3.700000000000000000e+01
7.930531612712111489e+00,1.933632338403120698e+01,-7.400000000000000000e+01
