6.111184931524058506e+00,2.147868347756937979e+01,2.972000000000000000e+03
5.742840897569716496e+00,1.976140009139324860e+01,-5.900000000000000000e+01
3.836487197636043067e+00,1.137538183783508394e+01,-2.700000000000000000e+01
8.444712216247104664e+00,2.036994956565689208e+01,-4.300000000000000000e+01
4.271362735234243146e+00,1.186655800471280209e+01,-5.000000000000000000e+00
4.039045903907489077e+00,1.339221383153610923e+01,1.300000000000000000e+01
1.486816778697368058e+01,4.647039819952176742e+01,-9.900000000000000000e+01
6.287403195646018794e+00,1.965767472844173724e+01,-9.800000000000000000e+01
4.889081339689634653e+00,1.760014714723694951e+01,-4.100000000000000000e+01
6.600741188312317043e+00,3.596084677547739972e+01,-6.100000000000000000e+01
7.411928420787477378e+00,4.203299506632418314e+01,-4.000000000000000000e+01
6.457910810023713033e+00,3.629826225187759547e+01,-8.000000000000000000e+01
8.218048018861120241e+00,2.899421139495369815e+01,-9.300000000000000000e+01
7.249459525808102711e+00,2.292847252068128938e+01,-2.600000000000000000e+01
6.786009816050865062e+00,3.334100098392285361e+01,-9.700000000000000000e+01
4.416868191397628429e+00,1.463234733970446300e+01,-8.000000000000000000e+00
5.674061627029362676e+00,1.721854911306760272e+01,1.900000000000000000e+01
4.889081339689634653e+00,1.760014714723694951e+01,-4.100000000000000000e+01
7.044601735451633040e+00,2.279238363143659996e+01,0.000000000000000000e+00
7.596466901018627205e+00,4.307408506448960850e+01,-4.600000000000000000e+01
5.722182289422568680e+00,1.771069940232093387e+01,5.800000000000000000e+01
5.015950076841870775e+00,1.431402467101623444e+01,1.000000000000000000e+00
5.594916086180903747e+00,1.648091401044193205e+01,1.300000000000000000e+01
5.742840897569716496e+00,1.976140009139324860e+01,-5.900000000000000000e+01
5.223512200640756831e+00,1.558437432760324093e+01,1.000000000000000000e+01
7.337118544846267909e+00,2.707099265552483303e+01,-2.800000000000000000e+01
3.472595996742194657e+00,8.774065940983714285e+00,-6.000000000000000000e+00
4.368976920350627680e+00,9.841690813217423894e+00,-4.100000000000000000e+01
5.051488892755097382e+00,1.354801631704042109e+01,3.100000000000000000e+01
4.738825908155932964e+00,1.330223795244596197e+01,-3.100000000000000000e+01
4.794216161536968279e+00,1.761565892593448623e+01,-1.400000000000000000e+01
7.914723497591280577e+00,2.060156353912051941e+01,-9.000000000000000000e+00
5.796422339845343608e+00,2.003276452362563376e+01,-4.400000000000000000e+01
5.874295816204305076e+00,2.032345393116389687e+01,-8.200000000000000000e+01
4.177364680069987735e+00,9.655846340253170013e+00,-5.000000000000000000e+00
6.353598833496625353e+00,1.473877422076049193e+01,-1.900000000000000000e+01
2.624711426461147301e+00,6.601878462141224091e+00,-1.130000000000000000e+02
5.874295816204305076e+00,2.032345393116389687e+01,-8.200000000000000000e+01
6.476848247992453622e+00,1.604661636822060800e+01,-3.000000000000000000e+01
7.122030663629203673e+00,2.335059722856941278e+01,-2.000000000000000000e+01
5.766666666666666607e+00,3.114013705161266898e+01,1.300000000000000000e+02
4.885142738018500630e+00,1.376873466233703169e+01,-5.000000000000000000e+00
5.342498891110305514e+00,1.595082808518526818e+01,5.400000000000000000e+01
6.696633621578835793e+00,1.384217545658257897e+01,-1.800000000000000000e+01
6.535787326404772557e+00,1.869128463480882374e+01,5.000000000000000000e+00
6.372910616635265590e+00,1.461377614907060618e+01,-5.000000000000000000e+00
6.155009252603276693e+00,2.038188914848978683e+01,-8.900000000000000000e+01
8.250452202541678659e+00,3.683779775636092069e+01,-5.000000000000000000e+01
4.827789025223355956e+00,1.424219832949090403e+01,5.000000000000000000e+00
5.139778613656926787e+00,1.460659695729434837e+01,-1.300000000000000000e+01
6.079885751745626621e+00,1.860755188308947083e+01,-7.800000000000000000e+01
6.159762037532814816e+00,1.980747461590561542e+01,-4.300000000000000000e+01
4.683642162504675355e+00,1.287241669120776244e+01,2.600000000000000000e+01
6.846191334109859028e+00,1.886975648202441747e+01,-4.600000000000000000e+01
1.049384795156239214e+01,2.918212797077410414e+01,-4.800000000000000000e+01
8.194023773128870758e+00,2.492360286713893913e+01,-3.300000000000000000e+01
5.353318015999544599e+00,1.256350605698211709e+01,-7.200000000000000000e+01
6.476848247992453622e+00,1.604661636822060800e+01,-3.000000000000000000e+01
5.342498891110305514e+00,1.595082808518526818e+01,5.400000000000000000e+01
4.039045903907489077e+00,1.339221383153610923e+01,1.300000000000000000e+01
7.073808631486138587e+00,3.462061452984103482e+01,-3.800000000000000000e+01
6.558845091800568738e+00,2.563895270141155791e+01,-3.500000000000000000e+01
3.903254259499789214e+00,1.092280554967573281e+01,-4.500000000000000000e+01
4.434459560899074226e+00,1.270239102181850477e+01,-3.000000000000000000e+01
5.032691563783729727e+00,1.067728248789994794e+01,-5.700000000000000000e+01
6.095251023941963275e+00,1.870244639262822872e+01,-9.100000000000000000e+01
6.770106754936066729e+00,1.644340864791986334e+01,-4.100000000000000000e+01
9.193741585015409612e+00,2.570023335531073272e+01,-4.500000000000000000e+01
6.159762037532814816e+00,1.980747461590561542e+01,-4.300000000000000000e+01
7.703029364132781609e+00,1.980682273177973940e+01,-3.600000000000000000e+01
5.935380774740613319e+00,1.720078094583769968e+01,4.600000000000000000e+01
6.157581212779897228e+00,1.844275888140566977e+01,-1.700000000000000000e+01
7.344476041277756551e+00,1.881144314624196312e+01,-3.900000000000000000e+01
